Claim,Source Name,Source URL,Verdict,Review Publication Date,Image URL,Tags
Vídeo mostra briga entre membros da campanha do PT,UOL Notícias,https://noticias.uol.com.br/confere/ultimas-noticias/2022/10/02/video-falso-integrantes-campanha-lula.htm,Falso,2022-10-02 07:00:00,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSpsHUudTzNo8Mb5IHuNo4tgM0XWkVN4LMqVLKLme04BwHXRdDm,"['Partido dos Trabalhadores', 'Partido dos Trabalhadores', 'Vídeo']"
Rodrigo Pacheco acatou projeto do voto impresso e abriu votação no site do Senado,Aos Fatos,https://www.aosfatos.org/noticias/e-falso-que-rodrigo-pacheco-acatou-projeto-que-institui-voto-auditavel-no-brasil/,falso,2021-07-06 07:00:00,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcSxQCLMYtGUgxjbQJ4yLcbvxXyijiZESrJyGR1RSZ9-d5cpA3_j,"['Rodrigo Pacheco', 'Votação', 'Senado Federal do Brasil', 'Comprovante de votação verificado pelo eleitor', 'Projeto']"
Houve fraude na contagem de votos na disputa pela presidência do Senado,UOL Notícias,https://noticias.uol.com.br/confere/ultimas-noticias/2023/02/08/falso-roubo-eleicao-presidente-senado-eliziane.htm,Falso,2023-02-08 08:00:00,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcR_rquj-hSLgANSEBAHprKDmJKA5W1jUJ7lRh3-34vPUcT9ZGTd,"['Senado Federal do Brasil', 'Presidente do Senado Federal do Brasil', 'Votação', 'Fraude', 'Presidente do Brasil']"
SENADO APROVA PROJETO DE ZECA DIRCEU (PT) QUE PERMITE GOVERNO NÃO PAGAR O PISO DA ENFERMAGEM,UOL Notícias,https://noticias.uol.com.br/confere/ultimas-noticias/2024/01/11/e-falso-que-senado-aprovou-projeto-de-lei-para-nao-pagar-piso-de-enfermagem.htm,Falso,2024-01-11 08:00:00,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcRl18Ifg1kz7-s7uk5yNPvgAknCeN4my65wXtjejqn7w_trVg-T,"['Enfermagem', 'Senado', 'Projeto', 'Governo', 'Pagamento', 'Zeca Dirceu', 'Partido dos Trabalhadores', 'Partido dos Trabalhadores']"
Reunião de Lula termina em baixaria,Aos Fatos,https://www.aosfatos.org/noticias/briga-senado-2017-reuniao-lula/,falso,2022-03-22 07:00:00,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcSkjgeTfyhQRzyuqHlolwJYmdsrkqqPI2K4CspgUfHKJFNrOvY1,"['Luiz Inácio Lula da Silva', 'Reunião']"
Relatório sobre a legalização da maconha para conteúdo recreativo,UOL Notícias,https://noticias.uol.com.br/confere/ultimas-noticias/2017/11/28/relatorio-sobre-legalizacao-da-maconha-para-consumo-recreativo-e-preciso.htm,Insustentável,2017-11-28 08:00:00,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRRATGgnnnaJ3M5Y2oT_tlVd69c1QV09aOqgf-pEgYsNQCN7Ka-,"['Maconha', 'Relatório']"
Governo pegou empréstimo do Banco dos Brics sem destinação certa,Estadão,https://www.estadao.com.br/estadao-verifica/emprestimo-do-brics-foi-aprovado-pelo-senado-e-sera-destinado-para-pequenas-e-microempresas/,Enganoso,2023-12-14 08:00:00,https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcQmvV77IzFLSZjYLdZwy8sCbQyReGJwDBSCnSqfW7RGYPcaRPvM,"['Empréstimo', 'Novo Banco de Desenvolvimento', 'Banco', 'Governo']"
País gasta R$15 bilhões com educação básica em repasses para municípios e estados no Fundeb. A gente gasta a mesma coisa com aposentadoria de professor universitário.,Aos Fatos,https://www.aosfatos.org/noticias/no-senado-weintraub-erra-ao-dizer-que-aposentadoria-de-professor-custa-tanto-quanto-fundeb/,falso,2019-05-09 07:00:00,https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcThPGkUkonyziRU-M39IPkDlKTFodU_oPlxVTeIUlwC14338pnR,"['Fundo de Manutenção e Desenvolvimento da Educação Básica e de Valorização dos Profissionais da Educação', 'Professor', 'Educação', 'Educação básica', 'Aposentadoria', 'Professor universitário']"
"Sem qualquer aviso prévio, Exército começa a fiscalizar senadores em Brasília",Aos Fatos,https://www.aosfatos.org/noticias/nao-o-exercito-nao-esta-fiscalizando-o-senado-noticia-e-falsa/,falso,2018-05-16 07:00:00,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcRUYoYZ49Q9fMpocmhwrx176Oqtu2aunVzQRSc0D8bsvDevaw03,"['Exército', 'Senador', 'Brasília']"
"Eleitores de Bolsonaro, se Flávio Bolsonaro cair quem assume a vaga é Lindbergh Farias. Entenderam porque a tramoia sobre ele?",Aos Fatos,https://www.aosfatos.org/noticias/e-falso-que-lindbergh-assume-vaga-no-senado-se-flavio-bolsonaro-perder-mandato/,falso,2019-01-24 08:00:00,,"['Lindbergh Farias', 'Flávio Bolsonaro', 'Jair Bolsonaro', 'Eleição']"
Nós estamos aumentando o efetivo da Polícia Federal.,Aos Fatos,https://www.aosfatos.org/noticias/verificamos-o-que-disse-sergio-moro-na-ccj-do-senado-e-no-ratinho/,falso,2019-06-19 07:00:00,https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcSQX5YZsawIEuzry5fpTM7lNvxvorsghKgaivvJeLe-lvmC9Qn2,"['Polícia', 'Departamento de Polícia Federal', 'Polícia Federal', 'Oxigênio']"
"Lurian Lula da Silva, a filha mais velha do ex-presidiário Lula, foi nomeada como Assessora de Imprensa, salário de R$ 37 mil ajuda de custos R$ 21 mil total de 58 mil, incluso carro com motorista, plano de saúde ilimitado e apartamento funcional. A nomeação partiu do Senador Rogério Carvalho e foi publicada no diário oficial do senado. — em Senado Federal.",Aos Fatos,https://www.aosfatos.org/noticias/e-falso-que-filha-de-lula-vai-receber-37-mil-como-assessora-no-senado/,falso,2019-12-16 08:00:00,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcT_shC4_E2w8nEhmuHzuJ7jd1GAq7nBniqNdmY3LB3S22ObXdJG,"['Luiz Inácio Lula da Silva', 'Lurian Cordeiro Lula da Silva', 'Rogério Carvalho', 'Senado Federal do Brasil', 'Imprensa', 'Diário Oficial', 'Salário', 'Custo', 'Seguro saúde']"
"Em carta ao Senado, Flávio Dino diz abandonará o comunismo caso seja confirmado como ministro do STF",Aos Fatos,https://www.aosfatos.org/noticias/falso-flavio-dino-carta-abandonar-comunismo/,falso,2023-12-06 08:00:00,https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcQzZXRWge9a7wWH8UssQLOR2nEjxduRQ7DyXQy14AIiyUU07SXg,"['Flávio Dino', 'Comunismo', 'Ministro do Supremo Tribunal Federal do Brasil', 'Senado Federal do Brasil', 'Carta']"
"Hoje começa a debater a iniciativa da lei de proteção doméstica no Senado da República. Que contempla - Prisão religiosa por pregar em horas impróprias. -Sanção às congregações que têm um grande volume no momento de celebrar sua adoração. -Sanção aos que andam nas ruas e visitam casas incomodando pedestres e violando a integridade da família. Foi até discutido como uma violação da liberdade de culto impor a leitura da Bíblia. Vamos ter um momento para orar, não importa se você está no trabalho, na escola, no caminhão ou em casa, procure um momento para orar a Deus e pedir que ele toque o coração dos deputados e senadores, para refletir e não aprovar esta iniciativa . Isso trará se aprovada, uma perseguição à igreja ... estamos vivendo tempos difíceis, ore.",Aos Fatos,https://www.aosfatos.org/noticias/senado-nao-analisa-lei-que-impoe-sancoes-pregacoes-religiosas/,falso,2019-10-22 07:00:00,https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcTojhkPWagPvkJd1ZcEmVbBcp8yk6ymVxq_eRuzg1b4f-wR0DaJ,"['Sanção jurídica', 'Lei', 'Religião', 'Deputado', 'Liberdade religiosa', 'Deus', 'Oração', 'Adoração']"
O Senado dos EUA anunciou 'ontem': -O C0V1D-19 é uma mentira,AFP Checamos,https://checamos.afp.com/o-senado-dos-estados-unidos-nao-afirmou-que-covid-19-e-uma-mentira,Enganoso,2021-06-17 07:00:00,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcQPQzurBpSH0-N4QLmadKVdSWCdVSHC0YpALz7e-p9PAIgLDYOm,"['Senado dos Estados Unidos', 'Estados Unidos', 'Mentira']"
Senadores da Pensilvânia declararam fraude na eleição presidencial no estado,Aos Fatos,https://www.aosfatos.org/noticias/senado-da-pensilvania-nao-confirmou-fraude-na-eleicao-presidencial-dos-eua/,falso,2020-12-01 08:00:00,https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcS4c0WRjFixoc5CpdqtKncH-usio5uosDFpw9BAzgaopDRFKp9q,"['Fraude', 'Eleições presidenciais', 'Eleição', 'Senado dos Estados Unidos', 'Presidente', 'Pensilvânia']"
TV Senado veiculou ‘Grite Fora Bozo!’ em transmissão de depoimento à CPI,Aos Fatos,https://www.aosfatos.org/noticias/tv-senado-nao-veiculou-grite-fora-bozo-em-transmissao-de-depoimento-a-cpi/,falso,2021-07-16 07:00:00,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSK_KFdNj0XMuVAnAJRIjNZyTca_jlkGA1rUzATE4F3bcU2qvzw,"['TV Senado', 'Senado Federal do Brasil', 'Comissão parlamentar de inquérito', 'Depoimento']"
