Claim,Source Name,Source URL,Verdict,Review Publication Date,Image URL,Tags
"Resolução n 748 no artigo 99 isenta deputados, senados e ministros do STF de tomarem a vacina",UOL Notícias,https://noticias.uol.com.br/confere/ultimas-noticias/2023/03/03/nao-existe-resolucao-que-isenta-polticos-e-ministros-do-stf-de-se-vacinarem.htm,Falso,2023-03-03 08:00:00,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcStGt-IS5jbRQWJNlnd_po6gSe_BBZSl9xVmUUf15l-oMF9bVVB,"['Vacina', 'Supremo Tribunal Federal', 'Resolução', 'Ministro', 'Deputado', 'Senado']"
Foto mostra deputada Maria do Rosário costurando máscaras sem linha.,Aos Fatos,https://www.aosfatos.org/noticias/e-falso-que-foto-mostra-deputada-maria-do-rosario-costurando-mascaras-sem-linha/,falso,2020-05-05 07:00:00,https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcScFzNOni4_I9K5Noff0pCATWAZicJadAdM-dupboWr1_i3MuWS,"['Maria do Rosário', 'Deputado', 'Costura', 'Fotografia', 'Máscara']"
João Cotrim Figueiredo tem relação com a gestão de Rendeiro no BPP.,Observador,https://observador.pt/factchecks/cotrim-figueiredo-tem-relacao-com-a-gestao-de-rendeiro-no-bpp/,Errado,2021-11-05 07:00:00,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSRmwyRgtQB5AOIdWaxo3TmQ8QwksKz6Zcc7lC8rr_I6fGE9p6q,"['João Cotrim de Figueiredo', 'Banco Privado Português', 'João Rendeiro', 'Iniciativa Liberal', 'Deputado', 'Administração']"
Deputado federal Márcio Macedo do PT anuncia que Bolsa Família será de R$175,Aos Fatos,https://www.aosfatos.org/noticias/falso-bolsa-familia-sera-175-reais/,falso,2022-12-02 08:00:00,https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcSP4tlZPZADtRrAnHRarAKIA7JJPksPoGt1VRkeuHui1WxHGM5M,"['Bolsa Família', 'Márcio Macêdo', 'Deputado', 'Deputado Federal do Brasil', 'Partido dos Trabalhadores', 'Partido dos Trabalhadores']"
Vídeo mostra deputado do PT propondo desarmar policiais,AFP Checamos,https://checamos.afp.com/doc.afp.com.32CF6MJ,Falso,2022-06-13 07:00:00,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcQP3ZqIuOTh4xRl_H6S80C2GUufL_GRa9HxIlNA9bPe5nQ1Kiqk,"['Polícia', 'Deputado', 'Vídeo']"
Bolsonaro votou contra a transposição como deputado e agora está falando que ele quem fez.,Aos Fatos,https://www.aosfatos.org/noticias/e-falso-que-bolsonaro-votou-contra-transposicao-do-rio-sao-francisco-quando-era-deputado/,falso,2020-06-29 07:00:00,https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcRdIEG-P5LfbVX5ACwWVMMZW7_OVZ_IerboWQubZXCccTHW-0Gu,"['Jair Bolsonaro', 'Deputado']"
Esse é o deputado que chamou Moro de ladrão,Aos Fatos,https://www.aosfatos.org/noticias/nao-e-glauber-braga-homem-gravado-escondendo-dinheiro-na-cueca/,falso,2019-07-05 07:00:00,,"['Deputado', 'Sergio Moro']"
Cida Borghetti disse que deputados do Paraná já aprovaram nova lei sobre a previdência pública,Agência Pública,https://eleicoes.apublica.org/2018/2018/09/rombo-de-r-16-bi-poe-em-risco-aposentadoria-de-servidores-publicos-no-parana/,Falso,2018-09-18 07:00:00,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcRAea5mQH5gJHD5v5F0mgXvMXJtY_XpC_jR0IqLFZpLwcjjTQtv,"['Paraná', 'Cida Borghetti', 'Seguridade social', 'Deputado', 'Lei']"
Doleiro Youssef ou ex-deputado Nasser Youssef Nasr é dono de lotérica que saiu prêmio de R$ 205 milhões da Mega Sena em Brasília,UOL Notícias,https://noticias.uol.com.br/confere/ultimas-noticias/2023/05/18/video-youssef-loterica-2015.htm,Falso,2023-05-18 07:00:00,https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcR73wRDpCSJEBbo-V0Mfxn2Oie6umuHuG2jflSO6ufPcK_gCWrE,"['Alberto Youssef', 'Loteria', 'Doleiro', 'Mega-Sena', 'Deputado', 'Brasília']"
O deputado Alessandro Molon e o STF proibiram operações policiais nas favelas do Rio de Janeiro,Aos Fatos,https://www.aosfatos.org/noticias/molon-e-stf-nao-proibiram-acao-da-pm-em-favelas-do-rj-posts-distorcem-decisao-da-corte/,distorcido,2021-09-16 07:00:00,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcQGSkw5ZiBlhkae1jNy38HnjFQrneGHTfflnNjbs9Bl0T1zJeuN,"['Alessandro Molon', 'Supremo Tribunal Federal', 'Polícia', 'Deputado', 'Rio de Janeiro', 'Favelas na cidade do Rio de Janeiro', 'Favelas no Brasil']"
O deputado federal José Guimarães escondeu dólares na cueca e virou presidente de uma comissão de combate à corrupção,AFP Checamos,https://checamos.afp.com/nao-o-deputado-jose-guimaraes-nao-foi-detido-com-dolares-na-cueca-e-nem-preside-uma-comissao,Falso,2019-05-17 07:00:00,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTe6LE1FKhzpYwxoNtPMR4XEuE66rD4gxzLeMf3XhvTQTZaZSfw,"['José Nobre Guimarães', 'Deputado', 'Corrupção', 'Comissão', 'Deputado Federal do Brasil']"
"Dória recebeu R$ 19,5 bilhões de Bolsonaro para o combate à covid-19",Projeto Comprova,https://projetocomprova.com.br/publica%C3%A7%C3%B5es/ao-contrario-do-que-afirma-deputado-doria-nao-recebeu-r19-bilhoes-da-uniao-para-o-combate-a-covid-19/,"ENGANOSO: Em vídeo publicado no Facebook, deputado federal de Minas Gerais ignora que mais da metade da quantia citada por ele foi encaminhada a administrações municipais e, portanto, não é de competência do governador paulista.",2021-02-05 08:00:00,,"['João Doria', 'COVID-19', 'Jair Bolsonaro', 'Um bilhão']"
Deputada Talíria Petrone apresentou projeto que cria profissão de ladrão,Aos Fatos,https://www.aosfatos.org/noticias/taliria-petrone-nao-propos-projeto-profissao-ladrao/,falso,2022-01-31 08:00:00,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTOUnkK1abTrU7RcDMGgt60Mw2RXf4SfKmDlVGQUGVj_Y1UbD_S,"['Talíria Petrone', 'Deputado', 'Projeto']"
Líder do PSB no PR usou caminhão de empresa para transportar droga e armas?,UOL Notícias,https://noticias.uol.com.br/confere/ultimas-noticias/2017/11/14/lider-do-psb-no-pr-usou-caminhao-de-empresa-para-transportar-droga-e-armas.htm,Falso,2017-11-14 08:00:00,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRWXxy8K1GbMFC9XWY5N0IVocxA5DNwL7qSSxUmVYmfXfiTdLkT,"['Droga', 'Caminhão', 'Paraná', 'Transporte', 'Empresa', 'Arma', 'Partido Socialista Brasileiro']"
"Exames de anticorpos garantem que as pessoas que já tiveram a covid-19 estão imunes e, por isso, elas não precisam se vacinar; tratamento precoce teve a sua eficácia comprovada; ninguém monitora os efeitos colaterais dos imunizantes.",Projeto Comprova,https://projetocomprova.com.br/publica%C3%A7%C3%B5es/teste-de-anticorpos-nao-deve-substituir-vacina-contra-a-covid-como-sugere-deputado-do-pr/,"FALSO: Segundo a ciência, a vacinação garante proteção mais robusta do que a demonstrada pelos exames de anticorpos pós-infecção. E não há nenhum ensaio clínico que comprove a eficácia de medicamentos contra o novo coronavírus.",2021-10-15 07:00:00,,"['Anticorpo', 'Vacina', 'COVID-19', 'Efeito colateral', 'Kit Covid', 'Imunidade', 'Eficácia']"
"""Uma enfermeira para 20 pacientes e 30 assessores para um deputado. Isso sim é a verdadeira pandemia""",Observador,https://observador.pt/factchecks/fact-check-ha-uma-enfermeira-para-20-pacientes-e-30-assessores-para-um-deputado/,Errado,2020-04-23 07:00:00,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcSPoSTekUtgc_77fQoKLZVgRXrfRC2VlIfGvKU-4cRTmZlv5x96,"['Deputado', 'Paciente', 'Enfermeiro', 'Pandemia']"
"""A primeira travesti eleita deputada Erika Hilton será ministra da mulher, família e direitos humanos do governo de 9 dedos.""",Observador,https://observador.pt/factchecks/fact-check-primeira-mulher-trans-a-ser-eleita-deputada-no-brasil-foi-convidada-para-integrar-futuro-governo-de-lula-da-silva/,Errado,2022-12-30 08:00:00,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcSPoSTekUtgc_77fQoKLZVgRXrfRC2VlIfGvKU-4cRTmZlv5x96,"['Erika Hilton', 'Deputado', 'Mulher', 'Governo', 'Ministro', 'Travesti', 'Ministro da Mulher, Família e Direitos Humanos do Brasil', 'Direitos humanos', 'Humano']"
Vacinas foram liberadas sem testes completos,Projeto Comprova,https://projetocomprova.com.br/publica%C3%A7%C3%B5es/e-enganoso-post-de-deputado-que-questiona-a-eficacia-das-vacinas-contra-a-covid-19/,Enganoso,2023-04-24 07:00:00,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcTRtPUN5oQZkbDtRuLOjitPDjvfCkdRcsbiunvaYYcoyhvu3gpp,['Vacina']
Proposta sobre prisão em segunda instância acaba de ser aprovada na CCJ da Câmara dos Deputados em dezembro de 2021,AFP Checamos,https://checamos.afp.com/doc.afp.com.9U788V,Enganoso,2021-12-07 08:00:00,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcSlgyQgorLrXBIWYFbTkgzaSb_WTlCDIo0fFi0M4PKpgUH3xCbN,"['Prisão em segunda instância no Brasil', 'Comissão de Constituição e Justiça e de Cidadania', 'Câmara dos Deputados, Brasil', 'Autorizado', 'Deputado', '2021', 'Dezembro']"
"Todos os Estados brasileiros fizeram quarentena e lockdown,mas alguns tiveram mais morte do que os outros",Projeto Comprova,https://projetocomprova.com.br/publica%C3%A7%C3%B5es/deputado-usa-dados-imprecisos-para-colocar-em-duvida-a-eficiencia-de-medidas-de-distanciamento-social/,"ENGANOSO: Tuíte mistura dados corretos com outros imprecisos, exagerados ou não consolidados para criticar medidas de isolamento tomadas por estados brasileiros",2020-10-16 07:00:00,,"['Quarentena', 'Brasil', 'Confinamento', 'Unidades federativas do Brasil', 'Morte']"
Os deputados do Rio de Janeiro aprovam ‘Bolsa Preso’ e vale-transporte para parente de detento,Aos Fatos,https://www.aosfatos.org/noticias/deputados-do-rio-nao-aprovaram-bolsa-preso-e-vale-transporte-para-familias-de-detentos/,falso,2018-05-22 07:00:00,https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcSIdnJMo9arnaojuWsNsfdk3sPvMgWgMj526tBklJ4e5go1kmmP,"['Deputado', 'Rio de Janeiro', 'Transporte', 'Prisão']"
José Guimarães é hostilizado em avião,UOL Notícias,https://noticias.uol.com.br/confere/ultimas-noticias/2022/11/07/video-jose-guimaraes-hostilizado-2019-distorcido.htm,Insustentável,2022-11-07 08:00:00,https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcTXx7XovpnUm7RlLgeFgPnqGKShFLuZPda7Y7ePQdIiN_Sa-Jv8,"['José Nobre Guimarães', 'Avião']"
"""Deputado... €8.700.00 — Para nos lixar a vida.""",Observador,https://observador.pt/factchecks/fact-check-deputados-tem-um-salario-mensal-de-8-700-euros/,Errado,2021-04-09 07:00:00,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcQ6nvssYs5HUrcU-aEzqZJm7EGqNuUZBQniCRA5AarP_4j63ly_,['Deputado']
"""O CSM demitiu Rui Castro, por faltar 9 dias. Quando demitem os deputados que faltam e ainda pedem aos amigos para marcar o ponto?""",Observador,https://observador.pt/factchecks/fact-check-juiz-negacionista-foi-expulso-da-magistratura-por-faltar-nove-vezes/,Enganador,2021-10-14 07:00:00,https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcRDATpY6tqU4Uabutiwqcml5Ajgp4F4hulXJlkuFvj-RyFmSvGX,"['Rui da Fonseca e Castro', 'Conselho Superior da Magistratura', 'Ergue-te', 'Deputado']"
Foto mostra Luciano Huck ao lado de Daniel Silveira.,Aos Fatos,https://www.aosfatos.org/noticias/e-montagem-foto-de-luciano-huck-com-deputado-daniel-silveira/,falso,2021-02-18 08:00:00,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcReWtym8KePhzzIlhrtDgwv2bGqaXE7SqowO7gUEOAbAxAuGcEQ,"['Daniel Silveira', 'Luciano Huck', 'Fotografia']"
Há mais de 200 deputados e senadores investigados na Lava Jato escondidos atrás do foro privilegiado.,Aos Fatos,https://aosfatos.org/noticias/ao-lancar-pre-candidatura-marina-erra-numeros-sobre-investigados-na-lava-jato/,falso,2018-04-11 07:00:00,,"['Deputado', 'Operação Lava Jato', 'Senador', 'Foro especial por prerrogativa de função']"
"Publicação no TikTok que reproduzia trecho de live do deputado federal Coronel Tadeu (PL-SP) junto com o empresário argentino Fernando Cerimedo em que eles afirmavam existir seções eleitorais com 1,5 mil eleitores, o que seria indicativo de fraude eleitoral. No vídeo, eles alegam que, como o tempo médio de votação de um eleitor no primeiro turno era de um minuto e as seções eleitorais ficam abertas por 540 minutos (9 horas, das 8h às 17h), não seria possível haver seções eleitorais que tivessem mais de 540 eleitores. “Se uma pessoa leva um minuto para votar, só pode no máximo 540”. “Você tem 9h de votação, 540 min. Se ele encontrou 1.500 votos em uma urna que só podia ter 540 significa que cada pessoa votou em 20 segundos”. “É sinal de que votos foram inseridos na urna”, concluem.",Folha - UOL,https://www1.folha.uol.com.br/poder/2022/11/e-falso-que-existam-urnas-com-15-mil-eleitores-ao-contrario-do-que-alega-deputado.shtml,Falso,2022-11-22 08:00:00,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcSp21LRkXWJyGKik8wmpQWhZD2T9e7GXYIHXKTCAlYorY5cKntZ,"['Deputado', 'Eleição', 'Urna eleitoral', 'Coronel Tadeu', 'Deputado Federal do Brasil', 'Fraude eleitoral']"
"Em entrevista ao deputado federal Daniel Silveira, Alessandro Loiola afirma que vacina vai alterar o código genético",Projeto Comprova,https://projetocomprova.com.br/publica%C3%A7%C3%B5es/vacinas-para-covid-19-nao-sao-capazes-de-provocar-danos-geneticos/,FALSO: Especialistas ouvidos pelo Comprova desmentem alegações de um médico em um vídeo publicado por deputado federal no Facebook. Os especialistas reforçam que não existem estudos científicos catalogados de que no futuro as vacinas contra o novo coronavírus possam causar câncer ou alterações genéticas em quem se imunizar.,2020-12-16 08:00:00,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQIFdrR8Qrc0sx0TT02mMUbfZNp7nUyuULBFbiJxgj8fvcAfA12,"['Vacina', 'Genética', 'Deputado', 'Deputado Federal do Brasil', 'Daniel Silveira', 'Entrevista', 'Código genético']"
"Mulheres devem se resignar em ganhar menos porque está na Bíblia, diz Dallagnol",Projeto Comprova,https://projetocomprova.com.br/publica%C3%A7%C3%B5es/post-satiriza-deputado-que-votou-contra-igualdade-salarial-entre-homem-e-mulher/,Sátira,2023-05-09 07:00:00,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcQG_2haaeq6wE27FMfMQlj4RnL5R6ZvUfQRBjfvOhxqzmlVdwk5,"['Deltan Dallagnol', 'Mulher', 'Bíblia']"
Balanço das estatais brasileiras sob a administração Bolsonaro gerou 1 trilhão de lucro em 2021,Projeto Comprova,https://projetocomprova.com.br/publica%C3%A7%C3%B5es/post-de-deputado-exagera-em-5-vezes-o-lucro-das-estatais-em-2021/,"O valor de R$ 1 trilhão se refere ao faturamento, não ao lucro, das 47 companhias sob o controle do governo. O lucro líquido das estatais foi de R$ 187,7 bilhões em 2021.",2022-07-15 07:00:00,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcRqdXIC4ozRMHOK77kFteVOfbiuTkbRvOfh9EYZYqBPALHgDCFi,"['Empresa estatal', 'Lucro', 'Jair Bolsonaro', 'Brasil', 'Administração', '2021']"
"Holanda 17 milhões de habitantes, 150 deputados e sem regalias; Portugal 10 milhões, 230 deputados e todos com assessores, porquê? Ao ponto de o primeiro-ministro ter 11 motoristas.",Observador,https://observador.pt/factchecks/fact-check-paises-baixos-tem-17-milhoes-de-habitantes-e-150-deputados-enquanto-portugal-tem-10-milhoes-e-230-deputados/,Errado,2021-04-13 07:00:00,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcSPoSTekUtgc_77fQoKLZVgRXrfRC2VlIfGvKU-4cRTmZlv5x96,"['Deputado', 'Portugal', 'Países Baixos', 'habitante', 'Primeiro-ministro', 'Ministro']"
Fotografia mostra o deputado federal pelo PT Zeca Dirceu,AFP Checamos,https://checamos.afp.com/nao-esta-foto-nao-mostra-o-deputado-federal-pelo-pt-zeca-dirceu,Falso,2019-04-12 07:00:00,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS13q4nnR_nYv1PxUoo2uiBJZ2EprbbxS2FVMJjeb8UxzZTv9lw,"['Zeca Dirceu', 'Partido dos Trabalhadores', 'Deputado', 'Deputado Federal do Brasil', 'Partido dos Trabalhadores', 'Fotografia']"
Afirmação de que uma liminar do Supremo Tribunal Federal (STF) mantém o deputado distrital e candidato à reeleição José Gomes (PP) no cargo há um ano e meio.,Metrópoles,https://www.metropoles.com/distrito-federal/e-enganoso-que-liminar-do-stf-mantem-deputado-no-cargo-ha-1-ano-e-meio,Enganoso,2022-09-13 07:00:00,https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcQVDezZbbYaFy4IfwCfoVovSK_lLsWv6fSqbuXOrfZw3mxNDpkD,"['José Gomes', 'Supremo Tribunal Federal', 'Liminar', 'Deputado distrital do Distrito Federal', 'Tribunal', 'Partido Progressista', 'Progressistas', 'Deputado estadual', 'Reeleição']"
Não temos medo de dizer: Lula da Silva é um BANDIDO!'. E assim foi a recepção do ladrão mais famoso do mundo em Portugal. Reforçando: FORA LULA!,UOL Notícias,https://noticias.uol.com.br/confere/ultimas-noticias/2023/04/25/deputado-portugues-lula-bandido.htm,Insustentável,2023-04-25 07:00:00,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR1fENq0WayiZWlrl7C5U1TX4AUZ5aXYhJPsKPZJMzy-zjWYJhq,"['Luiz Inácio Lula da Silva', 'Medo', 'Portugal', 'Mundo']"
"Supremo diz que podem-se matar crianças, desde que ainda estejam sendo geradas até o terceiro mês.",Aos Fatos,https://www.aosfatos.org/noticias/ao-contrario-do-que-diz-deputado-decisao-do-stf-sobre-aborto-nao-libera-matar-criancas/,exagerado,2016-12-02 08:00:00,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTDRbIiTAzS_0UmbON1-RR3R2OlRW31lAPvrs2WEVdJ2AZwgZKf,"['Supremo Tribunal Federal', 'Criança', 'Mês']"
Deputado do PT propôs projeto para descarregar armas de policiais,Aos Fatos,https://www.aosfatos.org/noticias/e-falso-que-deputado-do-pt-propos-obrigar-policiais-a-portar-armas-descarregadas/,falso,2022-06-21 07:00:00,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRdYX62sN8j1vceZ_JZ5ymoolAk5WFCcPI7i1vDrGbGpHwtkj85,"['Deputado', 'Polícia', 'Arma', 'Projeto']"
Deputado afirmou que estudo belga comprovava a eficácia da hidroxicloroquina no tratamento precoce da covid-19,UOL Notícias,https://noticias.uol.com.br/comprova/ultimas-noticias/2020/09/02/covid-estudo-belga-nao-prova-eficacia-da-cloroquina-no-tratamento-precoce.htm,Falso,2020-09-02 07:00:00,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTmGyFi2LihD0HOmW1ImbFpznzVTLpQYJiSsL38wdU6qURQwWCM,"['COVID-19', 'Hidroxicloroquina', 'Kit Covid', 'Eficácia', 'Deputado']"
Ladra é a tua mãe! Condenada. Maria da Saudade Medeiros Braga condenada a dois anos de prisão por corrupção com dinheiro público,AFP Checamos,https://checamos.afp.com/mae-do-deputado-glauber-braga-foi-condenada-mas-logo-absolvida-do-crime-de-responsabilidade,Enganoso,2020-02-18 08:00:00,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcSlYhHjJYvymxQxu-rS0d4C0_964cCCxCulwLxCnwRZHnLhCCOG,"['Saudade Braga', 'Condenado', 'Mãe', 'Corrupção', 'Ladrão', 'Prisão', 'Dinheiro', 'Público']"
"“Não, não é assim”, disse António Costa quando confrontado com a acusação feita minutos antes pela deputada Heloísa Apolónia de que a proposta do Governo de redução da TSU (em 1 ponto percentual) como moeda de troca para o aumento do salário mínimo violava a posição conjunta assinada entre PS e PEV.",Observador,https://observador.pt/factchecks/reduzir-a-tsu-das-empresas-nao-viola-mesmo-o-acordo-com-os-verdes/,Errado,2016-12-22 08:00:00,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcSPoSTekUtgc_77fQoKLZVgRXrfRC2VlIfGvKU-4cRTmZlv5x96,"['Taxa Social Única', 'Partido Ecologista ""Os Verdes""', 'António Costa', 'Heloísa Apolónia', 'Partido Socialista', 'Deputado', 'Parlamento', 'Governo', 'Salário', 'Ponto percentual']"
