Claim,Source Name,Source URL,Verdict,Review Publication Date,Image URL,Tags
TSE entregou códigos de segurança das urnas eletrônicas para a Venezuela e negou acesso para auditores brasileiros,Aos Fatos,https://www.aosfatos.org/noticias/tse-nao-entregou-codigos-de-seguranca-das-urnas-venezuelanos-licitacao-citada-sequer-ocorreu/,distorcido,2018-09-18 07:00:00,,"['Tribunal Superior Eleitoral', 'Urna eletrônica', 'Venezuela', 'Brasil', 'Auditoria']"
"Agora fedeu de vez pro JAIR!!! Acredite se puder, ou melhor, não acredite, confira: a cada onde mora o MATADOR de Marielle e Anderson pertence ao PRESIDENTE BOLSONARO. Está na declaração de bens dele ao TSE.",Aos Fatos,https://www.aosfatos.org/noticias/suspeito-de-matar-marielle-nao-morava-em-uma-das-casas-de-bolsonaro/,falso,2019-03-13 07:00:00,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcRTl2MQZnBp5MITiqxBs2MttCLseb1WE7iYnR9pMVkzkLvwFjsR,"['Marielle Franco', 'Jair Bolsonaro', 'Presidente', 'Tribunal Superior Eleitoral']"
TSE demorou 1 minuto e 6 segundos para cassar mandato de Deltan Dallagnol,AFP Checamos,https://checamos.afp.com/doc.afp.com.33G34J8,Enganoso,2023-05-24 07:00:00,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTHG2UMgu_zTnsuRaCkeDU44Puz7UfjLN2dz_1pO2Go3reTOxn2,"['Deltan Dallagnol', 'Tribunal Superior Eleitoral', 'Cassação de direitos políticos', 'Mandato']"
Ministro Edson Fachin era advogado do MST e é atual Presidente do TSE. Com essa ficha corrida percebemos a moral que o STF e o TSE tem.,Projeto Comprova,https://projetocomprova.com.br/publica%C3%A7%C3%B5es/ministro-edson-fachin-nao-foi-advogado-do-mst-ao-contrario-do-que-afirma-post/,"Tanto Fachin como o MST negam a alegação. Ainda que tivesse sido advogado do movimento social, isso não seria impeditivo para ele assumir uma cadeira na corte.",2022-07-22 07:00:00,,"['Edson Fachin', 'Movimento dos Trabalhadores Rurais sem Terra', 'Advogado', 'Tribunal Superior Eleitoral', 'Ministro', 'Supremo Tribunal Federal', 'Presidente', 'Moral']"
"Abriram a caixa preta do TSE, conseguiram decodificar o sistema. Agora temos em mãos os nomes e votos de 100% dos eleitores.",Projeto Comprova,https://projetocomprova.com.br/publica%C3%A7%C3%B5es/e-falso-que-votos-de-eleitores-foram-revelados-a-partir-da-decodificacao-do-sistema-das-urnas/,Falso,2022-11-23 08:00:00,,"['Votação', 'Eleição', 'Tribunal Superior Eleitoral', 'Sistema', 'Nome', 'Mão', 'Caixa', 'Caixa negra']"
Hackers invadiram o sistema do TSE durante a totalização de votos do primeiro turno das Eleições 2022,Aos Fatos,https://www.aosfatos.org/noticias/falso-hackers-russos-tse/,falso,2022-10-18 07:00:00,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQY2Rb-lDr_HPfW-TcWGyLZ_rCmAlw6YRmU6BZM2Y0DAoBZ3ZF8,"['Tribunal Superior Eleitoral', 'Eleição', 'Votação', 'Hacker', '2022', 'Sistema']"
Vídeo que circula nas redes sociais dizendo haver um censor do TSE (Tribunal Superior Eleitoral) durante a gravação de um programa da Jovem Pan,Folha - UOL,https://www1.folha.uol.com.br/poder/2022/10/e-falso-que-tse-enviou-censor-para-fiscalizar-programa-da-jovem-pan.shtml,Falso,2022-10-20 07:00:00,https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcQyDLgGtgZdLTelhxIKkmlldakiIQ0s-zJoPZP4mPbRmYJvgyDo,"['Censura', 'Tribunal Superior Eleitoral', 'Jovem Pan', 'Eleição', 'Tribunal', 'Gravação', 'Vídeo']"
TSE proibiu alerta sobre vacinação da poliomielite,UOL Notícias,https://noticias.uol.com.br/confere/ultimas-noticias/2022/10/07/tse-nao-proibiu-campanha-contra-poliomielite-mas-aparicao-de-queiroga.htm,Insustentável,2022-10-07 07:00:00,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcRVd0dDp1578QniOz4RPx37_bsoOfUQjnsLCXHd3eEuivU-cYyS,"['Poliomielite', 'Tribunal Superior Eleitoral', 'Vacina']"
Forças Armadas encurralaram TSE e exigiram perícias em urnas eletrônicas,UOL Notícias,https://noticias.uol.com.br/comprova/ultimas-noticias/2018/09/28/forcas-armadas-nao-exigiriam-que-tse-fizesse-pericias-em-urnas-eletronicas.htm,Falso,2018-09-28 07:00:00,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcRjshypzyio36nXONN6XbMgH3xIs2qrQUCwDoVGxqUK3QWZ2yWe,"['Urna eletrônica', 'Tribunal Superior Eleitoral', 'Forças armadas']"
"Essa alma é JIUSEPPE DUTRA JANINO, chefe do setor de T.I do SUP TRIBUNAL ELEITORAL?. Atolado até os cabelos na fraude das urnas?. Vamos deixar ele famoso?! Pediu demissão e hoje é assessor de Luís Roberto Barroso. Só isso",UOL Notícias,https://noticias.uol.com.br/confere/ultimas-noticias/2023/04/22/e-falso-que-ex-diretor-de-ti-do-tse-trabalhe-como-assessor-de-barroso.htm,Falso,2023-04-22 07:00:00,https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcT_57-EKqJZwFJLFq3HoQORGTtreWahqPAsUgrJ4SBxrM0nGuLM,"['Luís Roberto Barroso', 'Giuseppe Janino', 'Tribunal Superior Eleitoral', 'Fraude nas urnas eletrônicas', 'Tecnologia da informação', 'Eleição', 'Urna eleitoral', 'Fraude', 'Tribunal', 'Demissão']"
Estes advogados são ministros do TSE e decidiram pela cassação de Deltan Dallagnol,AFP Checamos,https://checamos.afp.com/doc.afp.com.33FV4QA,Enganoso,2023-05-22 07:00:00,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcTc-XoJj1v_eg7Ky3kKof9bFA5RRX65ZYdYCGuHK3Nsalfzkq8z,"['Deltan Dallagnol', 'Tribunal Superior Eleitoral', 'Advogado', 'Ministro', 'Cassação de direitos políticos']"
"O aplicativo do TSE , denominado de Pardal, criado para denúncias de propaganda eleitoral irregular e outras afrontas a lei eleitoral não permite denúncias contra o PT.",Projeto Comprova,https://projetocomprova.com.br/publica%C3%A7%C3%B5es/e-falso-que-aplicativo-do-tse-nao-permita-denuncias-contra-o-pt-eleitor-deve-selecionar-federacao-partidaria/,Falso,2022-10-26 07:00:00,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQHgJUqSahjTZ33dSTL-Xe19r4tmfjzgRFS3W5znT7OKrfnXsOu,"['Tribunal Superior Eleitoral', 'Partido dos Trabalhadores', 'Denúncia', 'Eleição', 'Partido dos Trabalhadores', 'Campanha eleitoral', 'Lei']"
TSE admite que PT tem ligação com PCC,Aos Fatos,https://www.aosfatos.org/noticias/e-falso-que-tse-admitiu-ligacao-entre-pt-e-pcc/,falso,2022-08-23 07:00:00,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSswiQZPsmDeQ9yTYcHBtOAw2TyAbnitJkP9k5lbfaf1QilgfcE,"['Primeiro Comando da Capital', 'Partido dos Trabalhadores', 'Partido dos Trabalhadores', 'Tribunal Superior Eleitoral']"
TSE não cumpre lei para impressão do voto sancionada por Lula,Aos Fatos,https://www.aosfatos.org/noticias/stf-derrubou-lei-lula-voto-impresso/,falso,2022-07-05 07:00:00,https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcTqNw3wIPL1ELlWeaggeAepe83APxH0zy9qhblSI73YP5r7kAAX,"['Luiz Inácio Lula da Silva', 'Votação', 'Tribunal Superior Eleitoral', 'Lei', 'Sanção jurídica']"
TSE admite falhas na contagem de votos,UOL Notícias,https://noticias.uol.com.br/confere/ultimas-noticias/2022/11/08/tse-barroso-falha-votos-falso.htm,Falso,2022-11-08 08:00:00,https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcQXheTBjLdul07BNFd7gbvH7FLLo5MDo8P08dE681c4zUXShj9w,"['Tribunal Superior Eleitoral', 'Votação']"
"""URGENTE: A invasão hacker do TSE revela a fraude nas urnas com a chancela da justiça eleitoral. Os votos válidos e os de quem justifica estão em banco de dados diferentes. Eles podem descarregar os votos de quem vai justificar na esquerda""",Observador,https://observador.pt/factchecks/fact-check-hacker-portugues-que-fez-ataque-informatico-a-tribunal-brasileiro-revelou-fraude-nas-eleicoes/,Errado,2020-11-22 08:00:00,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcSPoSTekUtgc_77fQoKLZVgRXrfRC2VlIfGvKU-4cRTmZlv5x96,"['Hacker', 'Fraude nas urnas eletrônicas', 'Eleição', 'Tribunal Superior Eleitoral', 'Votação', 'Urna eleitoral', 'Dados', 'Voto válido']"
Ataque hacker ao TSE evidencia violação da segurança do sistema eleitoral.,Aos Fatos,https://www.aosfatos.org/noticias/ataque-hacker-ao-tse-nao-violou-seguranca-do-sistema-das-eleicoes/,distorcido,2020-11-15 08:00:00,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcS28DLcyFFutO_i12zgrnCqbST2bge3TG-1h9MJUC-FlRu9Vqvo,"['Tribunal Superior Eleitoral', 'Hacker', 'Eleição', 'Sistema eleitoral do Brasil', 'Evidência']"
Hackers invadiram o TSE e transferiram votos de Bolsonaro para Lula no primeiro turno das Eleições 2022,Aos Fatos,https://www.aosfatos.org/noticias/falso-hackers-russos-tse/,falso,2022-10-18 07:00:00,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQY2Rb-lDr_HPfW-TcWGyLZ_rCmAlw6YRmU6BZM2Y0DAoBZ3ZF8,"['Tribunal Superior Eleitoral', 'Eleição', 'Votação', 'Jair Bolsonaro', 'Luiz Inácio Lula da Silva', 'Hacker', '2022']"
Pesquisa realizada hoje pelo instituto Paraná Pesquisas e registrada no TSE mostra Bolsonaro vence hoje em todos os estados,AFP Checamos,https://checamos.afp.com/doc.afp.com.32KB7ZD,Falso,2022-09-28 07:00:00,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcQqWagUwWh6Bu5FD9Wij4_dgV4hSlhMrqc4mLxTJohNMC3VQB2l,"['Jair Bolsonaro', 'Paraná Pesquisas', 'Pesquisa', 'Tribunal Superior Eleitoral', 'Unidades federativas do Brasil']"
Alexandre de Moraes passou a presidência do TSE para Dias Toffoli,Aos Fatos,https://www.aosfatos.org/noticias/falso-dias-toffoli-presidencia-tse-alexandre-de-moraes/,falso,2022-10-10 07:00:00,https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcSfvzaBNL2loKJmSNKzkatlhHBPkI-plL88kwGhfmg_pdjT3su9,"['José Antonio Dias Toffoli', 'Alexandre de Moraes', 'Tribunal Superior Eleitoral', 'Presidente do Brasil']"
Hacker foi preso por invadir o sistema do TSE,Aos Fatos,https://www.aosfatos.org/noticias/hacker-foi-preso-por-vazar-dados-de-milhoes-de-brasileiros-nao-por-invadir-tse/,falso,2022-07-21 07:00:00,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQFj2Zm_mm79oQXpsCxrjuUocqqEVE9sGHBcVQZ_0Cmp7wO6XH9,"['Hacker', 'Tribunal Superior Eleitoral', 'Prisão', 'Sistema']"
TSE probiu pessoas com febre ou diagnosticadas com Covid-19 de votar nas eleições do próximo domingo.,Aos Fatos,https://www.aosfatos.org/noticias/tse-nao-impede-votacao-de-diagnosticados-com-covid-19-apenas-orienta-o-nao-comparecimento/,falso,2020-11-12 08:00:00,https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcTBvZdPqR5Ugs-kPh9iK8dP4-K04ActvEYmVYIolQkJKBG-A3qI,"['Tribunal Superior Eleitoral', 'Votação', 'COVID-19', 'Eleição', 'Febre']"
Imprensa internacional aponta início de ditadura do TSE e do STF,Projeto Comprova,https://projetocomprova.com.br/publica%C3%A7%C3%B5es/nao-ha-registros-que-imprensa-internacional-repercutiu-suposta-ditadura-do-stf-e-do-tse/,Enganoso,2022-11-11 08:00:00,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ8mpS5zNYMVvo42msQWzMPiBYRvRDpDC1PpV0eVpFmAEpCh9SE,"['Tribunal Superior Eleitoral', 'Supremo Tribunal Federal', 'Imprensa', 'Ditadura']"
Estamos sendo impedidos pelo TSE de vacinar contra a poliomielite,Aos Fatos,https://www.aosfatos.org/noticias/no-inicio-do-segundo-turno-bolsonaro-e-lula-citam-informacoes-falsas-sobre-fome-educacao-e-ministros-do-stf/,falso,2022-10-07 07:00:00,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTERuC3FNFk1umQVRv9Ar_ApksBBqsdmFap8Yjf4SV_i4efZJ9P,"['Tribunal Superior Eleitoral', 'Poliomielite', 'Vacina', 'Vacina contra Poliomielite']"
O TSE vetou a campanha de vacinação do Ministério da Saúde contra poliomielite,AFP Checamos,https://checamos.afp.com/doc.afp.com.32KY86R,Enganoso,2022-10-08 07:00:00,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcTrF73uxys4ODZamRDgZBh_93PeYRLNhFDaqoyEfP4zo66nAaHq,"['Vacina', 'Poliomielite', 'Tribunal Superior Eleitoral', 'Veto', 'Ministério da Saúde do Brasil', 'Ministério']"
Fiscal do TSE circula pelo Programa Pânico ao vivo,AFP Checamos,https://checamos.afp.com/doc.afp.com.32LV8DF,Falso,2022-10-21 07:00:00,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcT1WMMTz-_KbkMi_7-WYYRRBrdic3r3jBDu5T3cwChHEt211nJN,"['Tribunal Superior Eleitoral', 'Pânico']"
